Table_Dialog_Left = {}
local func_index = function(table, key)
	local data = StrTablesManager.GetData("Table_Dialog_Left", key);
	[73211] = "{id = 73211, Text = 'Deviruchi’s friends are jealous because I have such a powerful master!'}",
	[73212] = "{id = 73212, Text = 'Strength is the only rule of devils. Master, I admire you more and more!'}",
	[73213] = "{id = 73213, Text = 'This guy is not as strong as I thought...'}",
	[73221] = "{id = 73221, Text = 'He-heh... He’s just a piece of cake for my master!'}",
	[73222] = "{id = 73222, Text = 'This kind of monsters is nothing for my master!'}",
	[73223] = "{id = 73223, Text = 'This monster... He-heh. I can defeat it if I train harder!'}",
	[73231] = "{id = 73231, Text = 'I’ll poke its ass with my steel fork!'}",
	[73232] = "{id = 73232, Text = 'Hey! This guy this pretty tough...'}",
	[73233] = "{id = 73233, Text = 'Only the Deviruchi’s master is this strong!'}",
	[73241] = "{id = 73241, Text = 'Master, If you don’t play with me, I’ll prank you!'}",
	[73242] = "{id = 73242, Text = 'Master is addicted to chatting and has forgotten about me...'}",
	[73243] = "{id = 73243, Text = 'Why do humans have so much to talk?'}",
	[73251] = "{id = 73251, Text = 'He-heh... Who said the Deviruchi bears misfortune?'}",
	[73252] = "{id = 73252, Text = 'The Deviruchi brings nothing but good fortune! Right, Master?'}",
	[73253] = "{id = 73253, Text = 'Master’s so lucky!'}",
	[73261] = "{id = 73261, Text = 'Master, don’t lose heart! Next time we’ll make it!'}",
	[73262] = "{id = 73262, Text = 'Defeated... Next time you will succeed! Does this kind of curse work?'}",
	[73263] = "{id = 73263, Text = 'Is Hollgrehenn doing this on purpose?'}",
	[73271] = "{id = 73271, Text = 'Wow! Master, You are even more handsome with this headwear!'}",
	[73272] = "{id = 73272, Text = 'Only master can wear such bright headwear!'}",
	[73273] = "{id = 73273, Text = 'Can the Deviruchi have his own headwear? I has to be a custom one...'}",
	[73281] = "{id = 73281, Text = 'My lord! An awful smell... Is that the Valkyrie?'}",
	[73282] = "{id = 73282, Text = 'Master’s home looks nice...'}",
	[73283] = "{id = 73283, Text = 'Hmm! If someone dares bully my master, I’ll kick her ass even if she’s the Valkyrie.'}",
	[73291] = "{id = 73291, Text = 'He-heh... I have a new target for my tricks...'}",
	[73292] = "{id = 73292, Text = 'I wonder which lovely creature will come out of the egg..'}",
	[73293] = "{id = 73293, Text = 'The Deviruchi has a new friend.'}",
	[73301] = "{id = 73301, Text = 'My tail is so itchy. Master, please pet my head only.'}",
	[73302] = "{id = 73302, Text = 'I miss master’s warm hands...'}",
	[73303] = "{id = 73303, Text = 'Only master’s hands are warm in this world...'}",
	[73311] = "{id = 73311, Text = 'More... The Deviruchi wants more souls!'}",
	[73312] = "{id = 73312, Text = 'Master, the Deviruchi is hungry.'}",
	[73313] = "{id = 73313, Text = 'If it’s souls... Forget about it. Master doesn’t like it when the Deviruchi devours souls...'}",
	[73321] = "{id = 73321, Text = 'The Deviruchi doesn’t want this...'}",
	[73322] = "{id = 73322, Text = 'The Deviruchi’s belly is so round. I’m becoming a devil balloon!'}",
	[73323] = "{id = 73323, Text = 'Master, have some. The Deviruchi is full...'}",
	[73331] = "{id = 73331, Text = 'The Deviruchi wants to have some rest...'}",
	[73332] = "{id = 73332, Text = 'I want to play more but I’ll listen to my master...'}",
	[73333] = "{id = 73333, Text = 'Ah... More tricks next time...'}",
	[73341] = "{id = 73341, Text = 'Master, is this for the Deviruchi?'}",
	[73342] = "{id = 73342, Text = 'The Deviruchi loves presents!'}",
	[73343] = "{id = 73343, Text = 'The Deviruchi enjoys opening a gift!'}",
	[73351] = "{id = 73351, Text = 'Ah... Master’s hug is so warm!'}",
	[73352] = "{id = 73352, Text = 'Without master, the Deviruchi would be wandering in the cold underground world of Geffen...'}",
	[73353] = "{id = 73353, Text = 'Master is the best. I love you so much!'}",
	[73361] = "{id = 73361, Text = 'Ah-hah... Those monsters can’t harm the Deviruchi...'}",
	[73362] = "{id = 73362, Text = 'With this protection, the Deviruchi can prank as much as he likes!'}",
	[73363] = "{id = 73363, Text = 'The Deviruchi is so moved. Master... You are the best...'}",
	[73371] = "{id = 73371, Text = 'He-heh... My master knows what I like!'}",
	[73372] = "{id = 73372, Text = 'Thank you, Master. The Deviruchi loves these items...'}",
	[73373] = "{id = 73373, Text = 'The Deviruchi loves all the presents from my master!'}",
	[73401] = "{id = 73401, Text = 'Drink! That’s how you want to call me!'}",
	[73402] = "{id = 73402, Text = 'Phew... I have a name now.'}",
	[73403] = "{id = 73403, Text = 'Stop calling me the Green Petite!'}",
	[73411] = "{id = 73411, Text = 'Yo... How does the chocolate taste like? Similar to a Savage?'}",
	[73412] = "{id = 73412, Text = 'Phew... I want to bite something!'}",
	[73413] = "{id = 73413, Text = 'Peh... What shall I do?'}",
	[73421] = "{id = 73421, Text = 'Ya! I wish someone could gently touch me right now...'}",
	[73422] = "{id = 73422, Text = 'Mmm... No one acknowledges me...'}",
	[73423] = "{id = 73423, Text = 'Hmm... So itchy!'}",
	[73431] = "{id = 73431, Text = 'Phew... I think I can eat ten Eddgas at once.'}",
	[73432] = "{id = 73432, Text = 'Shush... Don’t talk to me. I’m hungry.'}",
	[73433] = "{id = 73433, Text = 'Kah... Hungry. Extremely hungry!'}",
	[73441] = "{id = 73441, Text = 'Wen... I heard a crispy hand clapping...'}",
	[73442] = "{id = 73442, Text = 'Phew... My stomach got bigger...'}",
	[73443] = "{id = 73443, Text = 'Hmm... I should calculate how many more levels I need to become a big dragon.'}",
	[73451] = "{id = 73451, Text = 'Mem... When can I have my next meal of meat?'}",
	[73452] = "{id = 73452, Text = 'Hmm... Looks like you know my eating habit very well...'}",
	[73453] = "{id = 73453, Text = 'Don’t expect me to accept you as my master so easily!'}",
	[73461] = "{id = 73461, Text = 'Xiupa...'}",
	[73462] = "{id = 73462, Text = 'Biegu...'}",
	[73463] = "{id = 73463, Text = 'Lixiao...'}",
	[73471] = "{id = 73471, Text = 'Bah... You are stronger now.'}",
	[73472] = "{id = 73472, Text = 'Ding... You look happy.'}",
	[73473] = "{id = 73473, Text = 'Moh... Soon you’ll catch up with me...'}",
	[73481] = "{id = 73481, Text = 'Jeh... How weak!'}",
	[73482] = "{id = 73482, Text = 'Gah... How could you fall down so easily?'}",
	[73483] = "{id = 73483, Text = 'Qon... Get up quickly!'}",
	[73491] = "{id = 73491, Text = 'Bee... Too slow.'}",
	[73492] = "{id = 73492, Text = 'Peh... Finally!'}",
	[73493] = "{id = 73493, Text = 'Quh... Who are you?'}",
	[73501] = "{id = 73501, Text = 'Geh... Your legs are shaking...'}",
	[73502] = "{id = 73502, Text = 'Lam... So much sweat... I don’t think you can hang on much longer...'}",
	[73503] = "{id = 73503, Text = 'Gan... If I were you, I would devour some meat to fill myself up!'}",
	[73511] = "{id = 73511, Text = 'Ju... Not bad.'}",
	[73512] = "{id = 73512, Text = 'Sigh... Pretty good!'}",
	[73513] = "{id = 73513, Text = 'Si... Alright...'}",
	[73521] = "{id = 73521, Text = 'Mai... You are okay...'}",
	[73522] = "{id = 73522, Text = 'Poh... Quite good...'}",
	[73523] = "{id = 73523, Text = 'Hoh... Let me see...'}",
	[73531] = "{id = 73531, Text = 'Jiu... Jiu...'}",
	[73532] = "{id = 73532, Text = 'Here... This is it!'}",
	[73533] = "{id = 73533, Text = 'Phew... Catch up!'}",
	[73541] = "{id = 73541, Text = 'Hey! Is he flirting with me?'}",
	[73542] = "{id = 73542, Text = 'Moo... What did he say? I wasn’t listening...'}",
	[73543] = "{id = 73543, Text = 'Tu... I’m not eavesdropping...'}",
	[73551] = "{id = 73551, Text = 'Bu... Sparkling.'}",
	[73552] = "{id = 73552, Text = 'Ron... You see happy!'}",
	[73553] = "{id = 73553, Text = 'Hey! That man is on fire!'}",
	[73561] = "{id = 73561, Text = 'Man... Don’t be sad...'}",
	[73562] = "{id = 73562, Text = 'Sigh... The broken pieces are on me!'}",
	[73563] = "{id = 73563, Text = 'Ci... Try again...'}",
	[73571] = "{id = 73571, Text = 'Moh... There is a new flower on your head...'}",
	[73572] = "{id = 73572, Text = 'Ou... Your face is more weird...'}",
	[73573] = "{id = 73573, Text = 'Phew... Why do humans like to put so many things on their head?'}",
	[73581] = "{id = 73581, Text = 'Catch... Whoever lives in this house? Introduce me!'}",
	[73582] = "{id = 73582, Text = 'Goo... The music here is quite nice.'}",
	[73583] = "{id = 73583, Text = 'Lou... Is there a second floor?'}",
	[73591] = "{id = 73591, Text = 'Phew-lou... Phew-lou...'}",
	[73592] = "{id = 73592, Text = 'Scrape o scrape...'}",
	[73593] = "{id = 73593, Text = 'Mingmin... Mingmin...'}",
	[73601] = "{id = 73601, Text = 'Qiu... Not bad...'}",
	[73602] = "{id = 73602, Text = 'Err... Up a bit. Left a little...'}",
	[73603] = "{id = 73603, Text = 'Qie... Down a bit... Right a little...'}",
	[73611] = "{id = 73611, Text = 'Bite o bite...'}",
	[73612] = "{id = 73612, Text = 'Chew o chew...'}",
	[73613] = "{id = 73613, Text = 'Suck o suck...'}",
	[73621] = "{id = 73621, Text = 'Beh... Can we take away? I’ll heat it up and eat later.'}",
	[73622] = "{id = 73622, Text = 'Sigh... I can only look at it. My stomach is full...'}",
	[73623] = "{id = 73623, Text = 'Foo... I’m so full.'}",
	[73631] = "{id = 73631, Text = 'Ting... Go back and sleep.'}",
	[73632] = "{id = 73632, Text = 'Xi... I’m sleepy...'}",
	[73633] = "{id = 73633, Text = 'Teh... Fine...'}",
	[73641] = "{id = 73641, Text = 'Meenu... You are a good boy...'}",
	[73642] = "{id = 73642, Text = 'Meh... Let me try first.'}",
	[73643] = "{id = 73643, Text = 'Ang... I’ll keep it.'}",
	[73651] = "{id = 73651, Text = 'Teh... Don’t tickle me.'}",
	[73652] = "{id = 73652, Text = 'Ji... Be gentle.'}",
	[73653] = "{id = 73653, Text = 'Phew... Are you happy?'}",
	[73661] = "{id = 73661, Text = 'Neh... I can carry more...'}",
	[73662] = "{id = 73662, Text = 'Fu... Let me tell you... I was once a handsome master of swords.'}",
	[73663] = "{id = 73663, Text = 'Kim... Yo... This looks fun!'}",
	[73671] = "{id = 73671, Text = 'Lee... Do you have more? More?'}",
	[73672] = "{id = 73672, Text = 'Tu... Don’t hesitate so much next time!'}",
	[73673] = "{id = 73673, Text = 'Ga... I got it...'}",
	[73701] = "{id = 73701, Text = 'Human, I allow you to call me this... He-heh...'}",
	[73702] = "{id = 73702, Text = 'Hey! Tell me your name!'}",
	[73703] = "{id = 73703, Text = 'You humans’ names are weird.'}",
	[73711] = "{id = 73711, Text = 'Human, find something to do... I’m so bored.'}",
	[73712] = "{id = 73712, Text = 'Oh? You ask why I’m playing with the flower? Maybe I’ve waited for too long...'}",
	[73713] = "{id = 73713, Text = 'I’ve been here long enough. Find something to play. What about hide and seek?'}",
	[73721] = "{id = 73721, Text = 'Human, I allow you to touch my head... Be grateful.'}",
	[73722] = "{id = 73722, Text = 'Don’t you feel you’ve forgotten something, human? (reaching out the head)'}",
	[73723] = "{id = 73723, Text = 'Human, let’s play a game. See if you can touch me...'}",
	[73731] = "{id = 73731, Text = 'Human, provide your offerings!'}",
	[73732] = "{id = 73732, Text = 'I love original Gold Donuts than those Chocolate Donuts.'}",
	[73733] = "{id = 73733, Text = 'Human, this is wrong to assume devils don’t eat...'}",
	[73741] = "{id = 73741, Text = 'Roar! How is the scenery with angels and devils in your view?'}",
	[73742] = "{id = 73742, Text = 'Undoubtedly I’ve recovered a bit. Aren’t you scared?'}",
	[73743] = "{id = 73743, Text = 'This special effect is pretty good. I like!'}",
	[73751] = "{id = 73751, Text = 'Human, You are fun. I’d like to learn more about you.'}",
	[73752] = "{id = 73752, Text = 'Human, take a guess. What am I thinking?'}",
	[73753] = "{id = 73753, Text = 'I have a secret to share with you... Actually I like you a lot.'}",
	[73761] = "{id = 73761, Text = 'Human, You are pissing me off!'}",
	[73762] = "{id = 73762, Text = 'This... This is impossible!'}",
	[73763] = "{id = 73763, Text = 'Such a failure!'}",
	[73771] = "{id = 73771, Text = 'Roar! You seem stronger than before, human!'}",
	[73772] = "{id = 73772, Text = 'If you could grow stronger, I wouldn’t have to dirt my hand.'}",
	[73773] = "{id = 73773, Text = 'Human, how far can my effort go? I’m curious.'}",
	[73781] = "{id = 73781, Text = 'Hmm... You’ve fallen down so easily...'}",
	[73782] = "{id = 73782, Text = 'Oh... Look at you. Death is around you.'}",
	[73783] = "{id = 73783, Text = 'compared to devils, do you prefer Death?'}",
	[73791] = "{id = 73791, Text = 'Yo! You are here, human! He-heh...'}",
	[73792] = "{id = 73792, Text = 'I’m the first thing you see when you open your eyes. Aren’t you honored, human?'}",
	[73793] = "{id = 73793, Text = 'You are alive, human! Not bad... What shall we play today?'}",
	[73801] = "{id = 73801, Text = 'Looks like you were in a tough battle...'}",
	[73802] = "{id = 73802, Text = 'I can feel your life flowing away...'}",
	[73803] = "{id = 73803, Text = 'Can you feel you are in danger, human? I’ve warned you...'}",
	[73811] = "{id = 73811, Text = 'Hmm! I love your face of a winner. Pretty handsome!'}",
	[73812] = "{id = 73812, Text = 'You are looking forward to my congratulations, aren’t you? I don’t want to do it. He-heh...'}",
	[73813] = "{id = 73813, Text = 'Oh... How pretty!'}",
	[73821] = "{id = 73821, Text = 'Don’t be too proud, human. You just defeated someone weaker than me.'}",
	[73822] = "{id = 73822, Text = 'That’s it. You don’t have enough to feel proud.'}",
	[73823] = "{id = 73823, Text = 'This is too easy. Show me how you can defeat them! What do you say?'}",
	[73831] = "{id = 73831, Text = 'You were talking about this?'}",
	[73832] = "{id = 73832, Text = 'Human, this is the one you want to beat up?'}",
	[73833] = "{id = 73833, Text = 'Oh? Punch here. Easy!'}",
	[73841] = "{id = 73841, Text = 'I didn’t expect you to be this talkative, human.'}",
	[73842] = "{id = 73842, Text = 'Sometimes I find your human language rather pretty.'}",
	[73843] = "{id = 73843, Text = 'Who are you talking to? Why not tell me? He-heh...'}",
	[73851] = "{id = 73851, Text = 'Look at your joyful face! You got it?'}",
	[73852] = "{id = 73852, Text = 'Bingo! I’ll produce a voice-over for you.'}",
	[73853] = "{id = 73853, Text = 'You are so enjoying putting money into this toy, human.'}",
	[73861] = "{id = 73861, Text = 'Ah... This is broken. Can it still be used?'}",
	[73862] = "{id = 73862, Text = 'Try again... Maybe next time... Oh... I’ll shut up... He-heh...'}",
	[73863] = "{id = 73863, Text = 'It’s damaged... No big deal. Human, as long as you are well.'}",
	[73871] = "{id = 73871, Text = 'The Human’s arts I can’t understand... He-heh...'}",
	[73872] = "{id = 73872, Text = 'For a devil, beautiful things are worthy studying such as my little flower.'}",
	[73873] = "{id = 73873, Text = 'Will it become easier for me to win others’ heart wearing this? He-heh... Humans are interesting.'}",
	[73881] = "{id = 73881, Text = 'Henrich! Henrich... Hmm... Where is this little guy? Hmm? Ah! I got it wrong... He-heh...'}",
	[73882] = "{id = 73882, Text = 'This is a bit too bright. I prefer it darker. Phew...'}",
	[73883] = "{id = 73883, Text = 'I feel some winged creature is staring at me.'}",
